GitHub Issue,Number,GUID,Output Type,Label,Dimension,dataID,InTestLine #,Input.data,Output.data,Response.status,Response.result,Response.comment,ISSUE,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/83,83,81cc974d-43cc-4c0f-a5e0-afa23b455aa3,VALIDATION,ORDER_NOTFOUND,NAME,509,3,"dwc:order=""[non-printing characters]""",,INTERNAL_PREREQUISITES_NOT_MET,,dwc:order is EMPTY,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/83,83,81cc974d-43cc-4c0f-a5e0-afa23b455aa3,VALIDATION,ORDER_NOTFOUND,NAME,510,4,"dwc:order=""[null]""",,RUN_HAS_RESULT,NOT_COMPLIANT,dwc:order does not have an equivalent at the rank of Order in the bdq:sourceAuthority,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/83,83,81cc974d-43cc-4c0f-a5e0-afa23b455aa3,VALIDATION,ORDER_NOTFOUND,NAME,511,5,"dwc:order=""?""",,RUN_HAS_RESULT,NOT_COMPLIANT,dwc:order does not have an equivalent at the rank of Order in the bdq:sourceAuthority,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/83,83,81cc974d-43cc-4c0f-a5e0-afa23b455aa3,VALIDATION,ORDER_NOTFOUND,NAME,512,6,"dwc:order=""Lepidoptera""",,RUN_HAS_RESULT,COMPLIANT,dwc:order has an equivalent at the rank of Order in the bdq:sourceAuthority,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/83,83,81cc974d-43cc-4c0f-a5e0-afa23b455aa3,VALIDATION,ORDER_NOTFOUND,NAME,513,7,"dwc:order=""Nymphalidae""",,RUN_HAS_RESULT,NOT_COMPLIANT,"dwc:order does not have an equivalent at the rank of Order in the bdq:sourceAuthority. Nymphalidae is a family, not an order",,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/83,83,81cc974d-43cc-4c0f-a5e0-afa23b455aa3,VALIDATION,ORDER_NOTFOUND,NAME,514,8,"dwc:order=""butterflies""",,RUN_HAS_RESULT,NOT_COMPLIANT,dwc:order does not have an equivalent at the rank of Order in the bdq:sourceAuthority,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/83,83,81cc974d-43cc-4c0f-a5e0-afa23b455aa3,VALIDATION,ORDER_NOTFOUND,NAME,515,9,"dwc:order=""dwc:order""",,RUN_HAS_RESULT,NOT_COMPLIANT,dwc:order does not have an equivalent at the rank of Order in the bdq:sourceAuthority,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/83,83,81cc974d-43cc-4c0f-a5e0-afa23b455aa3,VALIDATION,ORDER_NOTFOUND,NAME,516,10,"bdq:sourceAuthority=""https://invalid/invalidservice""",,EXTERNAL_PREREQUISITES_NOT_MET,,the bdq:sourceAuthority was not available or unreachable,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/84,84,ad0c8855-de69-4843-a80c-a5387d20fbc8,VALIDATION,YEAR_OUTOFRANGE,TIME,517,1,"dwc:year=""""",,INTERNAL_PREREQUISITES_NOT_MET,,dwc:year is EMPTY,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/84,84,ad0c8855-de69-4843-a80c-a5387d20fbc8,VALIDATION,YEAR_OUTOFRANGE,TIME,518,2,"dwc:year=""[non-printing characters]""",,INTERNAL_PREREQUISITES_NOT_MET,,dwc:year is EMPTY,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/84,84,ad0c8855-de69-4843-a80c-a5387d20fbc8,VALIDATION,YEAR_OUTOFRANGE,TIME,519,3,"dwc:year=""1949""",,RUN_HAS_RESULT,COMPLIANT,dwc:year is in RANGE,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/84,84,ad0c8855-de69-4843-a80c-a5387d20fbc8,VALIDATION,YEAR_OUTOFRANGE,TIME,520,4,"dwc:year=""194x""",,INTERNAL_PREREQUISITES_NOT_MET,,dwc:year is not an interpretable as an integer,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/84,84,ad0c8855-de69-4843-a80c-a5387d20fbc8,VALIDATION,YEAR_OUTOFRANGE,TIME,521,5,"dwc:year=""1952""",,RUN_HAS_RESULT,COMPLIANT,dwc:year is in RANGE,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/84,84,ad0c8855-de69-4843-a80c-a5387d20fbc8,VALIDATION,YEAR_OUTOFRANGE,TIME,522,6,"dwc:year=""9999""",,RUN_HAS_RESULT,NOT_COMPLIANT,dwc:year is not in RANGE. The value in year has not yet come to pass.,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/84,84,ad0c8855-de69-4843-a80c-a5387d20fbc8,VALIDATION,YEAR_OUTOFRANGE,TIME,523,7,"dwc:year=""1599""",,RUN_HAS_RESULT,NOT_COMPLIANT,dwc:year is not in RANGE.  This result assumes the bdq:earliestDate default value of 1600.,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/84,84,ad0c8855-de69-4843-a80c-a5387d20fbc8,VALIDATION,YEAR_OUTOFRANGE,TIME,524,8,"dwc:year=""0""",,RUN_HAS_RESULT,NOT_COMPLIANT,dwc:year is not in RANGE.  This result assumes the bdq:earliestDate default value of 1600.,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/84,84,ad0c8855-de69-4843-a80c-a5387d20fbc8,VALIDATION,YEAR_OUTOFRANGE,TIME,525,9,"dwc:year=""XXXX""",,INTERNAL_PREREQUISITES_NOT_MET,,dwc:year is not an interpretable as an integer,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/84,84,ad0c8855-de69-4843-a80c-a5387d20fbc8,VALIDATION,YEAR_OUTOFRANGE,TIME,526,10,"dwc:year=""2000""",,RUN_HAS_RESULT,COMPLIANT,dwc:year is in RANGE,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/84,84,ad0c8855-de69-4843-a80c-a5387d20fbc8,VALIDATION,YEAR_OUTOFRANGE,TIME,527,11,"dwc:year=""1900""",,RUN_HAS_RESULT,COMPLIANT,dwc:year is in RANGE,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/86,86,6d0a0c10-5e4a-4759-b448-88932f399812,AMENDMENT,EVENTDATE_FROM_VERBATIM,TIME,528,1,"dwc:eventDate=""2021_10_29"", dwc:verbatimEventDate=""February 2022""",,INTERNAL_PREREQUISITES_NOT_MET,,dwc:eventDate is not EMPTY,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/86,86,6d0a0c10-5e4a-4759-b448-88932f399812,AMENDMENT,EVENTDATE_FROM_VERBATIM,TIME,529,2,"dwc:eventDate="""", dwc:verbatimEventDate=""""",,INTERNAL_PREREQUISITES_NOT_MET,,dwc:verbatimEventDate is EMPTY,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/86,86,6d0a0c10-5e4a-4759-b448-88932f399812,AMENDMENT,EVENTDATE_FROM_VERBATIM,TIME,530,3,"dwc:eventDate="""", dwc:verbatimEventDate=""X""",,INTERNAL_PREREQUISITES_NOT_MET,,dwc:verbatimEventDate is cannot be interpreted as a valid ISO 8601 date,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/86,86,6d0a0c10-5e4a-4759-b448-88932f399812,AMENDMENT,EVENTDATE_FROM_VERBATIM,TIME,531,4,"dwc:eventDate="""", dwc:verbatimEventDate=""Friday 29th Oct. 2021""","dwc:eventDate=""2021-10-29""",AMENDED,"dwc:eventDate=""2021-10-29""",dwc:verbatimEventDate contains an interpretable value (assuming some external lookup thesauri),,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/86,86,6d0a0c10-5e4a-4759-b448-88932f399812,AMENDMENT,EVENTDATE_FROM_VERBATIM,TIME,532,5,"dwc:eventDate="""", dwc:verbatimEventDate=""03/04/2020""",,NOT_AMENDED,,dwc:verbatimEventDate is ambiguous - could be either 3rd April or 4th March,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/86,86,6d0a0c10-5e4a-4759-b448-88932f399812,AMENDMENT,EVENTDATE_FROM_VERBATIM,TIME,992,6,"dwc:eventDate="""", dwc:verbatimEventDate=""18/V/1981""","dwc:eventDate=""1981-05-18""",AMENDED,"dwc:eventDate=""1981-05-18""",dwc:verbatimEventDate with Roman numerals as used in some disciplines (suggested by Paul Morris),,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/86,86,6d0a0c10-5e4a-4759-b448-88932f399812,AMENDMENT,EVENTDATE_FROM_VERBATIM,TIME,993,7,"dwc:eventDate="""", dwc:verbatimEventDate=""xi.1996""","dwc:eventDate=""1996-11""",AMENDED,"dwc:eventDate=""1996-11""",dwc:verbatimEventDate with Roman numerals as used in some disciplines (suggested by Paul Morris). From Vernet example,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/86,86,6d0a0c10-5e4a-4759-b448-88932f399812,AMENDMENT,EVENTDATE_FROM_VERBATIM,TIME,997,8,"dwc:eventDate="""", dwc:verbatimEventDate=""1932.10.6""","dwc:eventDate=""1932-10-06""",AMENDED,"dwc:eventDate=""1932-10-06""",dwc:eventDate interpreted from dwc:verbatimEventDate with period separators [found in the wild in VertNet data],"Added, PJM",,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/86,86,6d0a0c10-5e4a-4759-b448-88932f399812,AMENDMENT,EVENTDATE_FROM_VERBATIM,TIME,998,9,"dwc:eventDate="""", dwc:verbatimEventDate=""15.10.1932""","dwc:eventDate=""1932-10-15""",AMENDED,"dwc:eventDate=""1932-10-15""",dwc:eventDate interpreted from dwc:verbatimEventDate with period separators in soviet/post-soviet dd.mm.yyyy form,"Added, PJM",,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/86,86,6d0a0c10-5e4a-4759-b448-88932f399812,AMENDMENT,EVENTDATE_FROM_VERBATIM,TIME,999,10,"dwc:eventDate="""", dwc:verbatimEventDate=""1932年3月5日""","dwc:eventDate=""1932-03-05""",AMENDED,"dwc:eventDate=""1932-03-05""","dwc:eventDate interpreted from dwc:verbatimEventDate in yyyy mm dd format with Chinese characters for year, month, and day included.","Added, PJM",,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/86,86,6d0a0c10-5e4a-4759-b448-88932f399812,AMENDMENT,EVENTDATE_FROM_VERBATIM,TIME,1000,11,"dwc:eventDate="""", dwc:verbatimEventDate=""31 August 1932""","dwc:eventDate=""1932-08-31""",AMENDED,"dwc:eventDate=""1932-08-31""",dwc:eventDate interpreted from dwc:verbatimEventDate in dd Month yyyy form,"Added, PJM",,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/86,86,6d0a0c10-5e4a-4759-b448-88932f399812,AMENDMENT,EVENTDATE_FROM_VERBATIM,TIME,1001,12,"dwc:eventDate="""", dwc:verbatimEventDate=""XX DEC 1932""","dwc:eventDate=""1932-12""",AMENDED,"dwc:eventDate=""1932-12""",dwc:eventDate interpreted as yyyy-mm from dwc:verbatimEventDate in dd MMM yyyy form with XX interpreted as a no-data placeholder for day ,"Added, PJM",,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/86,86,6d0a0c10-5e4a-4759-b448-88932f399812,AMENDMENT,EVENTDATE_FROM_VERBATIM,TIME,1002,13,"dwc:eventDate="""", dwc:verbatimEventDate=""5. juni 1932""","dwc:eventDate=""1932-06-05""",AMENDED,"dwc:eventDate=""1932-06-05""",dwc:eventDate interpreted from dwc:verbatimEventDate in dd month yyyy form for localization da_DK,"Added, PJM",,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/86,86,6d0a0c10-5e4a-4759-b448-88932f399812,AMENDMENT,EVENTDATE_FROM_VERBATIM,TIME,1003,14,"dwc:eventDate="""", dwc:verbatimEventDate=""9.ii-10.iii.2000""","dwc:eventDate=""2000-02-09/2000-03-10""",AMENDED,"dwc:eventDate=""2000-02-09/2000-03-10""",dwc:eventDate interpreted from dwc:verbatimEventDate in dd.mm-dd.mm.yyyy form with Roman numeral months [found in the wild in VertNet data],"Added, PJM",,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/86,86,6d0a0c10-5e4a-4759-b448-88932f399812,AMENDMENT,EVENTDATE_FROM_VERBATIM,TIME,1004,15,"dwc:eventDate="""", dwc:verbatimEventDate=""Aug. 1987""","dwc:eventDate=""1987-08""",AMENDED,"dwc:eventDate=""1987-08""",dwc:eventDate interpreted from dwc:verbatimEventDate in  MMM. yyyy form for localization en_US [found in the wild in VertNet data],"Added, PJM",,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/86,86,6d0a0c10-5e4a-4759-b448-88932f399812,AMENDMENT,EVENTDATE_FROM_VERBATIM,TIME,1005,16,"dwc:eventDate="""", dwc:verbatimEventDate=""11-VII-1885""","dwc:eventDate=""1885-07-11""",AMENDED,"dwc:eventDate=""1885-07-11""",dwc:eventDate interpreted from dwc:verbatimEventDate in dd-mm-yyyy form with Roman numeral months [found in the wild in MCZ data],"Added, PJM",,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/86,86,6d0a0c10-5e4a-4759-b448-88932f399812,AMENDMENT,EVENTDATE_FROM_VERBATIM,TIME,1006,17,"dwc:eventDate="""", dwc:verbatimEventDate=""1980s""","dwc:eventDate=""1980-01-01/1989-12-31""",AMENDED,"dwc:eventDate=""1980-01-01/1989-12-31""",dwc:eventDate interpreted from dwc:verbatimEventDate expressed as a decade [found in the wild in VertNet data],"Added, PJM",,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/87,87,1bf0e210-6792-4128-b8cc-ab6828aa4871,VALIDATION,COORDINATES_ZERO,SPACE,533,1,"dwc:decimalLatitude="""", dwc:decimalLongitude=""""",,INTERNAL_PREREQUISITES_NOT_MET,,All input fields EMPTY.,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/87,87,1bf0e210-6792-4128-b8cc-ab6828aa4871,VALIDATION,COORDINATES_ZERO,SPACE,534,2,"dwc:decimalLatitude=""0"", dwc:decimalLongitude=""0"",",,RUN_HAS_RESULT,NOT_COMPLIANT,dwc:decimalLatitude and dwc:decimalLongitude are zero,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/87,87,1bf0e210-6792-4128-b8cc-ab6828aa4871,VALIDATION,COORDINATES_ZERO,SPACE,535,3,"dwc:decimalLatitude=""0.0"", dwc:decimalLongitude=""0.0""",,RUN_HAS_RESULT,NOT_COMPLIANT,dwc:decimalLatitude and dwc:decimalLongitude are zero,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/87,87,1bf0e210-6792-4128-b8cc-ab6828aa4871,VALIDATION,COORDINATES_ZERO,SPACE,536,4,"dwc:decimalLatitude=""41.0554 N"", dwc:decimalLongitude=""121.0534 W""",,RUN_HAS_RESULT,COMPLIANT,dwc:decimalLatitude and dwc:decimalLongitude are not zero,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/87,87,1bf0e210-6792-4128-b8cc-ab6828aa4871,VALIDATION,COORDINATES_ZERO,SPACE,537,5,"dwc:decimalLatitude=""121.0534"", dwc:decimalLongitude=""181.0554""",,RUN_HAS_RESULT,COMPLIANT,dwc:decimalLatitude and dwc:decimalLongitude are not zero,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/87,87,1bf0e210-6792-4128-b8cc-ab6828aa4871,VALIDATION,COORDINATES_ZERO,SPACE,538,6,"dwc:decimalLatitude=""-99.2314"", dwc:decimalLongitude=""-189.5674""",,RUN_HAS_RESULT,COMPLIANT,dwc:decimalLatitude and dwc:decimalLongitude are not zero,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/87,87,1bf0e210-6792-4128-b8cc-ab6828aa4871,VALIDATION,COORDINATES_ZERO,SPACE,539,7,"dwc:decimalLatitude=""-41.0525925872862"", dwc:decimalLongitude=""-71.5310546742521""",,RUN_HAS_RESULT,COMPLIANT,dwc:decimalLatitude and dwc:decimalLongitude are not zero,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/87,87,1bf0e210-6792-4128-b8cc-ab6828aa4871,VALIDATION,COORDINATES_ZERO,SPACE,540,8,"dwc:decimalLatitude=""18.835941"", dwc:decimalLongitude=""-94.4805934""",,RUN_HAS_RESULT,COMPLIANT,dwc:decimalLatitude and dwc:decimalLongitude are not zero,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/87,87,1bf0e210-6792-4128-b8cc-ab6828aa4871,VALIDATION,COORDINATES_ZERO,SPACE,541,9,"dwc:decimalLatitude=""41.0525925872862"", dwc:decimalLongitude=""-71.5310546742521""",,RUN_HAS_RESULT,COMPLIANT,dwc:decimalLatitude and dwc:decimalLongitude are not zero,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/87,87,1bf0e210-6792-4128-b8cc-ab6828aa4871,VALIDATION,COORDINATES_ZERO,SPACE,542,10,"dwc:decimalLatitude=""0"", dwc:decimalLongitude=""-71.5310546742521""",,RUN_HAS_RESULT,COMPLIANT,dwc:decimalLongitude is not zero,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/87,87,1bf0e210-6792-4128-b8cc-ab6828aa4871,VALIDATION,COORDINATES_ZERO,SPACE,543,11,"dwc:decimalLatitude=""-41.0525925872862"", dwc:decimalLongitude=""0""",,RUN_HAS_RESULT,COMPLIANT,dwc:decimalLatitude is not zero,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/88,88,41267642-60ff-4116-90eb-499fee2cd83f,VALIDATION,EVENT_TEMPORAL_EMPTY,TIME,544,1,"dwc:dateIdentified="""", dwc:day="""", dwc:month="""", dwc:year="""", dwc:eventDate="""", dwc:verbatimEventDate="""", dwc:startDayOfYear="""", dwc:endDayOfYear=""""",,RUN_HAS_RESULT,NOT_COMPLIANT,All input fields EMPTY,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/88,88,41267642-60ff-4116-90eb-499fee2cd83f,VALIDATION,EVENT_TEMPORAL_EMPTY,TIME,545,2,"dwc:day="""", dwc:month="""", dwc:year="""", dwc:eventDate=""1962-11-01T10:00-0600"", dwc:verbatimEventDate="""", dwc:startDayOfYear="""", dwc:endDayOfYear=""""",,RUN_HAS_RESULT,COMPLIANT,dwc:eventDate is not EMPTY,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/88,88,41267642-60ff-4116-90eb-499fee2cd83f,VALIDATION,EVENT_TEMPORAL_EMPTY,TIME,546,3,"dwc:day="""", dwc:month="""", dwc:year="""", dwc:eventDate=""1964-11-01T10:00-0600"", dwc:verbatimEventDate="""", dwc:startDayOfYear="""", dwc:endDayOfYear=""""",,RUN_HAS_RESULT,COMPLIANT,dwc:eventDate is not EMPTY,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/88,88,41267642-60ff-4116-90eb-499fee2cd83f,VALIDATION,EVENT_TEMPORAL_EMPTY,TIME,547,4," dwc:day=""15"", dwc:month="""", dwc:year="""", dwc:eventDate="""", dwc:verbatimEventDate="""", dwc:startDayOfYear="""", dwc:endDayOfYear=""""",,RUN_HAS_RESULT,COMPLIANT,dwc:day is not EMPTY,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/88,88,41267642-60ff-4116-90eb-499fee2cd83f,VALIDATION,EVENT_TEMPORAL_EMPTY,TIME,548,5," dwc:day=""32"", dwc:month="""", dwc:year="""", dwc:eventDate="""", dwc:verbatimEventDate="""", dwc:startDayOfYear="""", dwc:endDayOfYear=""""",,RUN_HAS_RESULT,COMPLIANT,dwc:day is not EMPTY,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/88,88,41267642-60ff-4116-90eb-499fee2cd83f,VALIDATION,EVENT_TEMPORAL_EMPTY,TIME,549,6," dwc:day=""x"", dwc:month="""", dwc:year="""", dwc:eventDate="""", dwc:verbatimEventDate="""", dwc:startDayOfYear="""", dwc:endDayOfYear=""""",,RUN_HAS_RESULT,COMPLIANT,dwc:day is not EMPTY,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/88,88,41267642-60ff-4116-90eb-499fee2cd83f,VALIDATION,EVENT_TEMPORAL_EMPTY,TIME,550,7," dwc:day="""", dwc:month="""", dwc:year=""1949"", dwc:eventDate="""", dwc:verbatimEventDate="""", dwc:startDayOfYear="""", dwc:endDayOfYear=""""",,RUN_HAS_RESULT,COMPLIANT,dwc:year is not EMPTY,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/88,88,41267642-60ff-4116-90eb-499fee2cd83f,VALIDATION,EVENT_TEMPORAL_EMPTY,TIME,551,8," dwc:day="""", dwc:month="""", dwc:year=""194x"", dwc:eventDate="""", dwc:verbatimEventDate="""", dwc:startDayOfYear="""", dwc:endDayOfYear=""""",,RUN_HAS_RESULT,COMPLIANT,dwc:year is not EMPTY,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/88,88,41267642-60ff-4116-90eb-499fee2cd83f,VALIDATION,EVENT_TEMPORAL_EMPTY,TIME,552,9," dwc:day=""15"", dwc:month="""", dwc:year=""1949"", dwc:eventDate="""", dwc:verbatimEventDate="""", dwc:startDayOfYear="""", dwc:endDayOfYear=""""",,RUN_HAS_RESULT,COMPLIANT,dwc:day and dwc:year are not EMPTY,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/88,88,41267642-60ff-4116-90eb-499fee2cd83f,VALIDATION,EVENT_TEMPORAL_EMPTY,TIME,553,10," dwc:day=""30"", dwc:month=""2"", dwc:year=""1952"", dwc:eventDate="""", dwc:verbatimEventDate="""", dwc:startDayOfYear="""", dwc:endDayOfYear=""""",,RUN_HAS_RESULT,COMPLIANT,"dwc:day, dwc:month and dwc:year are not EMPTY",,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/88,88,41267642-60ff-4116-90eb-499fee2cd83f,VALIDATION,EVENT_TEMPORAL_EMPTY,TIME,554,11," dwc:day=""x"", dwc:month=""2"", dwc:year=""1952"", dwc:eventDate="""", dwc:verbatimEventDate="""", dwc:startDayOfYear="""", dwc:endDayOfYear=""""",,RUN_HAS_RESULT,COMPLIANT,"dwc:day, dwc:month and dwc:year are not EMPTY",,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/88,88,41267642-60ff-4116-90eb-499fee2cd83f,VALIDATION,EVENT_TEMPORAL_EMPTY,TIME,555,12," dwc:day=""15"", dwc:month=""9"", dwc:year=""1949"", dwc:eventDate=""1949-09-15T12:34"", dwc:verbatimEventDate="""", dwc:startDayOfYear="""", dwc:endDayOfYear=""""",,RUN_HAS_RESULT,COMPLIANT,"dwc:day, dwc:month, dwc:year and dwc:evendate are not EMPTY",,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/88,88,41267642-60ff-4116-90eb-499fee2cd83f,VALIDATION,EVENT_TEMPORAL_EMPTY,TIME,556,13," dwc:day=""15"", dwc:month=""9"", dwc:year=""1949"", dwc:eventDate=""1949-09-16T12:34"", dwc:verbatimEventDate="""", dwc:startDayOfYear="""", dwc:endDayOfYear=""""",,RUN_HAS_RESULT,COMPLIANT,"dwc:day, dwc:month, dwc:year and dwc:evendate are not EMPTY",,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/88,88,41267642-60ff-4116-90eb-499fee2cd83f,VALIDATION,EVENT_TEMPORAL_EMPTY,TIME,557,14," dwc:day="""", dwc:month=""9"", dwc:year=""1949"", dwc:eventDate=""1949-09-15T12:34"", dwc:verbatimEventDate="""", dwc:startDayOfYear="""", dwc:endDayOfYear=""""",,RUN_HAS_RESULT,COMPLIANT,"dwc:month, dwc:year and dwc:evendate are not EMPTY",,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/88,88,41267642-60ff-4116-90eb-499fee2cd83f,VALIDATION,EVENT_TEMPORAL_EMPTY,TIME,558,15," dwc:day="""", dwc:month="""", dwc:year="""", dwc:eventDate=""1949-12-09T12:34"", dwc:verbatimEventDate=""9/12/1949"", dwc:startDayOfYear="""", dwc:endDayOfYear=""""",,RUN_HAS_RESULT,COMPLIANT,dwc:evendate and dwc:verbatimEventDate are not EMPTY,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/88,88,41267642-60ff-4116-90eb-499fee2cd83f,VALIDATION,EVENT_TEMPORAL_EMPTY,TIME,559,16," dwc:day="""", dwc:month="""", dwc:year="""", dwc:eventDate="""", dwc:verbatimEventDate=""9/15/1949"", dwc:startDayOfYear="""", dwc:endDayOfYear=""""",,RUN_HAS_RESULT,COMPLIANT,dwc:verbatimEventDate is not EMPTY,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/88,88,41267642-60ff-4116-90eb-499fee2cd83f,VALIDATION,EVENT_TEMPORAL_EMPTY,TIME,560,17," dwc:day="""", dwc:month="""", dwc:year="""", dwc:eventDate="""", dwc:verbatimEventDate="""", dwc:startDayOfYear=""15"", dwc:endDayOfYear=""20""",,RUN_HAS_RESULT,COMPLIANT,dwc:startDayOfYear and dwc:endDayOfYear are not EMPTY,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/88,88,41267642-60ff-4116-90eb-499fee2cd83f,VALIDATION,EVENT_TEMPORAL_EMPTY,TIME,561,18," dwc:day="""", dwc:month="""", dwc:year="""", dwc:eventDate="""", dwc:verbatimEventDate="""", dwc:startDayOfYear=""0"", dwc:endDayOfYear=""20""",,RUN_HAS_RESULT,COMPLIANT,dwc:startDayOfYear and dwc:endDayOfYear are not EMPTY,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/88,88,41267642-60ff-4116-90eb-499fee2cd83f,VALIDATION,EVENT_TEMPORAL_EMPTY,TIME,562,19," dwc:day="""", dwc:month="""", dwc:year="""", dwc:eventDate="""", dwc:verbatimEventDate="""", dwc:startDayOfYear=""x"", dwc:endDayOfYear=""20""",,RUN_HAS_RESULT,COMPLIANT,dwc:startDayOfYear and dwc:endDayOfYear are not EMPTY,,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/88,88,41267642-60ff-4116-90eb-499fee2cd83f,VALIDATION,EVENT_TEMPORAL_EMPTY,TIME,563,20," dwc:day="""", dwc:month="""", dwc:year="""", dwc:eventDate=""1949-01-15T12:34/1949-01-20T17:00"", dwc:verbatimEventDate="""", dwc:startDayOfYear=""15"", dwc:endDayOfYear=""20""",,RUN_HAS_RESULT,COMPLIANT,"dwc:eventDate, dwc:startDayOfYear and dwc:endDayOfYear are not EMPTY",,,,,,,,,,,,,,,,,,
https://github.com/tdwg/bdq/issues/88,88,41267642-60ff-4116-90eb-499fee2cd83f,VALIDATION,EVENT_TEMPORAL_EMPTY,TIME,564,21," dwc:day=""15"", dwc:month=""1"", dwc:year=""1949"", dwc:eventDate="""", dwc:verbatimEventDate="""", dwc:startDayOfYear=""15"", dwc:endDayOfYear=""20""",,RUN_HAS_RESULT,COMPLIANT,"dwc:day, dwc:month, dwc:year, dwc:startDayOfYear and dwc:endDayOfYear are not EMPTY",,,,,,,,,,,,,,,,,,
